"id","ubigeo","codigo","nombre","iddpto","idprov","provincia_id"
1349,"150403","03",HUAMANTANGA,"15","1504 ",131
1350,"150404","04",HUAROS,"15","1504 ",131
1351,"150405","05",LACHAQUI,"15","1504 ",131
1352,"150406","06",SAN BUENAVENTURA,"15","1504 ",131
1353,"150407","07",SANTA ROSA DE QUIVES,"15","1504 ",131
1354,"150501","01",SAN VICENTE DE CAÑETE,"15","1505 ",132
1355,"150502","02",ASIA,"15","1505 ",132
1356,"150503","03",CALANGO,"15","1505 ",132
1357,"150504","04",CERRO AZUL,"15","1505 ",132
1358,"150505","05",CHILCA,"15","1505 ",132
1359,"150506","06",COAYLLO,"15","1505 ",132
1360,"150507","07",IMPERIAL,"15","1505 ",132
1361,"150508","08",LUNAHUANA,"15","1505 ",132
1362,"150509","09",MALA,"15","1505 ",132
1363,"150510","10",NUEVO IMPERIAL,"15","1505 ",132
1364,"150511","11",PACARAN,"15","1505 ",132
1365,"150512","12",QUILMANA,"15","1505 ",132
1366,"150513","13",SAN ANTONIO,"15","1505 ",132
1367,"150514","14",SAN LUIS,"15","1505 ",132
1368,"150515","15",SANTA CRUZ DE FLORES,"15","1505 ",132
1369,"150516","16",ZÚÑIGA,"15","1505 ",132
1370,"150601","01",HUARAL,"15","1506 ",133
1371,"150602","02",ATAVILLOS ALTO,"15","1506 ",133
1372,"150603","03",ATAVILLOS BAJO,"15","1506 ",133
1373,"150604","04",AUCALLAMA,"15","1506 ",133
1374,"150605","05",CHANCAY,"15","1506 ",133
1375,"150606","06",IHUARI,"15","1506 ",133
1376,"150607","07",LAMPIAN,"15","1506 ",133
1377,"150608","08",PACARAOS,"15","1506 ",133
1378,"150609","09",SAN MIGUEL DE ACOS,"15","1506 ",133
1379,"150610","10",SANTA CRUZ DE ANDAMARCA,"15","1506 ",133
1380,"150611","11",SUMBILCA,"15","1506 ",133
1381,"150612","12",VEINTISIETE DE NOVIEMBRE,"15","1506 ",133
1382,"150701","01",MATUCANA,"15","1507 ",134
1383,"150702","02",ANTIOQUIA,"15","1507 ",134
1384,"150703","03",CALLAHUANCA,"15","1507 ",134
1385,"150704","04",CARAMPOMA,"15","1507 ",134
1386,"150705","05",CHICLA,"15","1507 ",134
1387,"150706","06",CUENCA,"15","1507 ",134
1388,"150707","07",HUACHUPAMPA,"15","1507 ",134
1389,"150708","08",HUANZA,"15","1507 ",134
1390,"150709","09",HUAROCHIRI,"15","1507 ",134
1391,"150710","10",LAHUAYTAMBO,"15","1507 ",134
1392,"150711","11",LANGA,"15","1507 ",134
1393,"150712","12",LARAOS,"15","1507 ",134
1394,"150713","13",MARIATANA,"15","1507 ",134
1395,"150714","14",RICARDO PALMA,"15","1507 ",134
1396,"150715","15",SAN ANDRÉS DE TUPICOCHA,"15","1507 ",134
1397,"150716","16",SAN ANTONIO,"15","1507 ",134
1398,"150717","17",SAN BARTOLOMÉ,"15","1507 ",134
1399,"150718","18",SAN DAMIAN,"15","1507 ",134
1400,"150719","19",SAN JUAN DE IRIS,"15","1507 ",134
1401,"150720","20",SAN JUAN DE TANTARANCHE,"15","1507 ",134
1402,"150721","21",SAN LORENZO DE QUINTI,"15","1507 ",134
1403,"150722","22",SAN MATEO,"15","1507 ",134
1404,"150723","23",SAN MATEO DE OTAO,"15","1507 ",134
1405,"150724","24",SAN PEDRO DE CASTA,"15","1507 ",134
1406,"150725","25",SAN PEDRO DE HUANCAYRE,"15","1507 ",134
1407,"150726","26",SANGALLAYA,"15","1507 ",134
1408,"150727","27",SANTA CRUZ DE COCACHACRA,"15","1507 ",134
1409,"150728","28",SANTA EULALIA,"15","1507 ",134
1410,"150729","29",SANTIAGO DE ANCHUCAYA,"15","1507 ",134
1411,"150730","30",SANTIAGO DE TUNA,"15","1507 ",134
1412,"150731","31",SANTO DOMINGO DE LOS OLLEROS,"15","1507 ",134
1413,"150732","32",SURCO,"15","1507 ",134
1414,"150801","01",HUACHO,"15","1508 ",135
1415,"150802","02",AMBAR,"15","1508 ",135
1416,"150803","03",CALETA DE CARQUIN,"15","1508 ",135
1417,"150804","04",CHECRAS,"15","1508 ",135
1418,"150805","05",HUALMAY,"15","1508 ",135
1419,"150806","06",HUAURA,"15","1508 ",135
1420,"150807","07",LEONCIO PRADO,"15","1508 ",135
1421,"150808","08",PACCHO,"15","1508 ",135
1422,"150809","09",SANTA LEONOR,"15","1508 ",135
1423,"150810","10",SANTA MARÍA,"15","1508 ",135
1424,"150811","11",SAYAN,"15","1508 ",135
1425,"150812","12",VEGUETA,"15","1508 ",135
1426,"150901","01",OYON,"15","1509 ",136
1427,"150902","02",ANDAJES,"15","1509 ",136
1428,"150903","03",CAUJUL,"15","1509 ",136
1429,"150904","04",COCHAMARCA,"15","1509 ",136
1430,"150905","05",NAVAN,"15","1509 ",136
1431,"150906","06",PACHANGARA,"15","1509 ",136
1432,"151001","01",YAUYOS,"15","1510 ",137
1433,"151002","02",ALIS,"15","1510 ",137
1434,"151003","03",ALLAUCA,"15","1510 ",137
1435,"151004","04",AYAVIRI,"15","1510 ",137
1436,"151005","05",AZÁNGARO,"15","1510 ",137
1437,"151006","06",CACRA,"15","1510 ",137
1438,"151007","07",CARANIA,"15","1510 ",137
1439,"151008","08",CATAHUASI,"15","1510 ",137
1440,"151009","09",CHOCOS,"15","1510 ",137
1441,"151010","10",COCHAS,"15","1510 ",137
1442,"151011","11",COLONIA,"15","1510 ",137
1443,"151012","12",HONGOS,"15","1510 ",137
1444,"151013","13",HUAMPARA,"15","1510 ",137
1445,"151014","14",HUANCAYA,"15","1510 ",137
1446,"151015","15",HUANGASCAR,"15","1510 ",137
1447,"151016","16",HUANTAN,"15","1510 ",137
1448,"151017","17",HUAÑEC,"15","1510 ",137
1449,"151018","18",LARAOS,"15","1510 ",137
1450,"151019","19",LINCHA,"15","1510 ",137
1451,"151020","20",MADEAN,"15","1510 ",137
1452,"151021","21",MIRAFLORES,"15","1510 ",137
1453,"151022","22",OMAS,"15","1510 ",137
1454,"151023","23",PUTINZA,"15","1510 ",137
1455,"151024","24",QUINCHES,"15","1510 ",137
1456,"151025","25",QUINOCAY,"15","1510 ",137
1457,"151026","26",SAN JOAQUÍN,"15","1510 ",137
1458,"151027","27",SAN PEDRO DE PILAS,"15","1510 ",137
1459,"151028","28",TANTA,"15","1510 ",137
1460,"151029","29",TAURIPAMPA,"15","1510 ",137
1461,"151030","30",TOMAS,"15","1510 ",137
1462,"151031","31",TUPE,"15","1510 ",137
1463,"151032","32",VIÑAC,"15","1510 ",137
1464,"151033","33",VITIS,"15","1510 ",137
1465,"160101","01",IQUITOS,"16","1601 ",138
1466,"160102","02",ALTO NANAY,"16","1601 ",138
1467,"160103","03",FERNANDO LORES,"16","1601 ",138
1468,"160104","04",INDIANA,"16","1601 ",138
1469,"160105","05",LAS AMAZONAS,"16","1601 ",138
1470,"160106","06",MAZAN,"16","1601 ",138
1471,"160107","07",NAPO,"16","1601 ",138
1472,"160108","08",PUNCHANA,"16","1601 ",138
1473,"160110","10",TORRES CAUSANA,"16","1601 ",138
1474,"160112","12",BELÉN,"16","1601 ",138
1475,"160113","13",SAN JUAN BAUTISTA,"16","1601 ",138
1476,"160201","01",YURIMAGUAS,"16","1602 ",139
1477,"160202","02",BALSAPUERTO,"16","1602 ",139
1478,"160205","05",JEBEROS,"16","1602 ",139
1479,"160206","06",LAGUNAS,"16","1602 ",139
1480,"160210","10",SANTA CRUZ,"16","1602 ",139
1481,"160211","11",TENIENTE CESAR LÓPEZ ROJAS,"16","1602 ",139
1482,"160301","01",NAUTA,"16","1603 ",140
1483,"160302","02",PARINARI,"16","1603 ",140
1484,"160303","03",TIGRE,"16","1603 ",140
1485,"160304","04",TROMPETEROS,"16","1603 ",140
1486,"160305","05",URARINAS,"16","1603 ",140
1487,"160401","01",RAMÓN CASTILLA,"16","1604 ",141
1488,"160402","02",PEBAS,"16","1604 ",141
1489,"160403","03",YAVARI,"16","1604 ",141
1490,"160404","04",SAN PABLO,"16","1604 ",141
1491,"160501","01",REQUENA,"16","1605 ",142
1492,"160502","02",ALTO TAPICHE,"16","1605 ",142
1493,"160503","03",CAPELO,"16","1605 ",142
1494,"160504","04",EMILIO SAN MARTÍN,"16","1605 ",142
1495,"160505","05",MAQUIA,"16","1605 ",142
1496,"160506","06",PUINAHUA,"16","1605 ",142
1497,"160507","07",SAQUENA,"16","1605 ",142
1498,"160508","08",SOPLIN,"16","1605 ",142
1499,"160509","09",TAPICHE,"16","1605 ",142
1500,"160510","10",JENARO HERRERA,"16","1605 ",142
1501,"160511","11",YAQUERANA,"16","1605 ",142
1502,"160601","01",CONTAMANA,"16","1606 ",143
1503,"160602","02",INAHUAYA,"16","1606 ",143
1504,"160603","03",PADRE MÁRQUEZ,"16","1606 ",143
1505,"160604","04",PAMPA HERMOSA,"16","1606 ",143
1506,"160605","05",SARAYACU,"16","1606 ",143
1507,"160606","06",VARGAS GUERRA,"16","1606 ",143
1508,"160701","01",BARRANCA,"16","1607 ",144
1509,"160702","02",CAHUAPANAS,"16","1607 ",144
1510,"160703","03",MANSERICHE,"16","1607 ",144
1511,"160704","04",MORONA,"16","1607 ",144
1512,"160705","05",PASTAZA,"16","1607 ",144
1513,"160706","06",ANDOAS,"16","1607 ",144
1514,"160801","01",PUTUMAYO,"16","1608 ",145
1515,"160802","02",ROSA PANDURO,"16","1608 ",145
1516,"160803","03",TENIENTE MANUEL CLAVERO,"16","1608 ",145
1517,"160804","04",YAGUAS,"16","1608 ",145
1518,"170101","01",TAMBOPATA,"17","1701 ",146
1519,"170102","02",INAMBARI,"17","1701 ",146
1520,"170103","03",LAS PIEDRAS,"17","1701 ",146
1521,"170104","04",LABERINTO,"17","1701 ",146
1522,"170201","01",MANU,"17","1702 ",147
1523,"170202","02",FITZCARRALD,"17","1702 ",147
1524,"170203","03",MADRE DE DIOS,"17","1702 ",147
1525,"170204","04",HUEPETUHE,"17","1702 ",147
1526,"170301","01",IÑAPARI,"17","1703 ",148
1527,"170302","02",IBERIA,"17","1703 ",148
1528,"170303","03",TAHUAMANU,"17","1703 ",148
1529,"180101","01",MOQUEGUA,"18","1801 ",149
1530,"180102","02",CARUMAS,"18","1801 ",149
1531,"180103","03",CUCHUMBAYA,"18","1801 ",149
1532,"180104","04",SAMEGUA,"18","1801 ",149
1533,"180105","05",SAN CRISTÓBAL,"18","1801 ",149
1534,"180106","06",TORATA,"18","1801 ",149
1535,"180107","07",SAN ANTONIO,"18","1801 ",149
1536,"180201","01",OMATE,"18","1802 ",150
1537,"180202","02",CHOJATA,"18","1802 ",150
1538,"180203","03",COALAQUE,"18","1802 ",150
1539,"180204","04",ICHUÑA,"18","1802 ",150
1540,"180205","05",LA CAPILLA,"18","1802 ",150
1541,"180206","06",LLOQUE,"18","1802 ",150
1542,"180207","07",MATALAQUE,"18","1802 ",150
1543,"180208","08",PUQUINA,"18","1802 ",150
1544,"180209","09",QUINISTAQUILLAS,"18","1802 ",150
1545,"180210","10",UBINAS,"18","1802 ",150
1546,"180211","11",YUNGA,"18","1802 ",150
1547,"180301","01",ILO,"18","1803 ",151
1548,"180302","02",EL ALGARROBAL,"18","1803 ",151
1549,"180303","03",PACOCHA,"18","1803 ",151
1550,"190101","01",CHAUPIMARCA,"19","1901 ",152
1551,"190102","02",HUACHON,"19","1901 ",152
1552,"190103","03",HUARIACA,"19","1901 ",152
1553,"190104","04",HUAYLLAY,"19","1901 ",152
1554,"190105","05",NINACACA,"19","1901 ",152
1555,"190106","06",PALLANCHACRA,"19","1901 ",152
1556,"190107","07",PAUCARTAMBO,"19","1901 ",152
1557,"190108","08",SAN FRANCISCO DE ASÍS DE YARUSYACAN,"19","1901 ",152
1558,"190109","09",SIMON BOLÍVAR,"19","1901 ",152
1559,"190110","10",TICLACAYAN,"19","1901 ",152
1560,"190111","11",TINYAHUARCO,"19","1901 ",152
1561,"190112","12",VICCO,"19","1901 ",152
1562,"190113","13",YANACANCHA,"19","1901 ",152
1563,"190201","01",YANAHUANCA,"19","1902 ",153
1564,"190202","02",CHACAYAN,"19","1902 ",153
1565,"190203","03",GOYLLARISQUIZGA,"19","1902 ",153
1566,"190204","04",PAUCAR,"19","1902 ",153
1567,"190205","05",SAN PEDRO DE PILLAO,"19","1902 ",153
1568,"190206","06",SANTA ANA DE TUSI,"19","1902 ",153
1569,"190207","07",TAPUC,"19","1902 ",153
1570,"190208","08",VILCABAMBA,"19","1902 ",153
1571,"190301","01",OXAPAMPA,"19","1903 ",154
1572,"190302","02",CHONTABAMBA,"19","1903 ",154
1573,"190303","03",HUANCABAMBA,"19","1903 ",154
1574,"190304","04",PALCAZU,"19","1903 ",154
1575,"190305","05",POZUZO,"19","1903 ",154
1576,"190306","06",PUERTO BERMÚDEZ,"19","1903 ",154
1577,"190307","07",VILLA RICA,"19","1903 ",154
1578,"190308","08",CONSTITUCIÓN,"19","1903 ",154
1579,"200101","01",PIURA,"20","2001 ",155
1580,"200104","04",CASTILLA,"20","2001 ",155
1581,"200105","05",CATACAOS,"20","2001 ",155
1582,"200107","07",CURA MORI,"20","2001 ",155
1583,"200108","08",EL TALLAN,"20","2001 ",155
1584,"200109","09",LA ARENA,"20","2001 ",155
1585,"200110","10",LA UNIÓN,"20","2001 ",155
1586,"200111","11",LAS LOMAS,"20","2001 ",155
1587,"200114","14",TAMBO GRANDE,"20","2001 ",155
1588,"200115","15",VEINTISEIS DE OCTUBRE,"20","2001 ",155
1589,"200201","01",AYABACA,"20","2002 ",156
1590,"200202","02",FRIAS,"20","2002 ",156
1591,"200203","03",JILILI,"20","2002 ",156
1592,"200204","04",LAGUNAS,"20","2002 ",156
1593,"200205","05",MONTERO,"20","2002 ",156
1594,"200206","06",PACAIPAMPA,"20","2002 ",156
1595,"200207","07",PAIMAS,"20","2002 ",156
1596,"200208","08",SAPILLICA,"20","2002 ",156
1597,"200209","09",SICCHEZ,"20","2002 ",156
1598,"200210","10",SUYO,"20","2002 ",156
1599,"200301","01",HUANCABAMBA,"20","2003 ",157
1600,"200302","02",CANCHAQUE,"20","2003 ",157
1601,"200303","03",EL CARMEN DE LA FRONTERA,"20","2003 ",157
1602,"200304","04",HUARMACA,"20","2003 ",157
1603,"200305","05",LALAQUIZ,"20","2003 ",157
1604,"200306","06",SAN MIGUEL DE EL FAIQUE,"20","2003 ",157
1605,"200307","07",SONDOR,"20","2003 ",157
1606,"200308","08",SONDORILLO,"20","2003 ",157
1607,"200401","01",CHULUCANAS,"20","2004 ",158
1608,"200402","02",BUENOS AIRES,"20","2004 ",158
1609,"200403","03",CHALACO,"20","2004 ",158
1610,"200404","04",LA MATANZA,"20","2004 ",158
1611,"200405","05",MORROPON,"20","2004 ",158
1612,"200406","06",SALITRAL,"20","2004 ",158
1613,"200407","07",SAN JUAN DE BIGOTE,"20","2004 ",158
1614,"200408","08",SANTA CATALINA DE MOSSA,"20","2004 ",158
1615,"200409","09",SANTO DOMINGO,"20","2004 ",158
1616,"200410","10",YAMANGO,"20","2004 ",158
1617,"200501","01",PAITA,"20","2005 ",159
1618,"200502","02",AMOTAPE,"20","2005 ",159
1619,"200503","03",ARENAL,"20","2005 ",159
1620,"200504","04",COLAN,"20","2005 ",159
1621,"200505","05",LA HUACA,"20","2005 ",159
1622,"200506","06",TAMARINDO,"20","2005 ",159
1623,"200507","07",VICHAYAL,"20","2005 ",159
1624,"200601","01",SULLANA,"20","2006 ",160
1625,"200602","02",BELLAVISTA,"20","2006 ",160
1626,"200603","03",IGNACIO ESCUDERO,"20","2006 ",160
1627,"200604","04",LANCONES,"20","2006 ",160
1628,"200605","05",MARCAVELICA,"20","2006 ",160
1629,"200606","06",MIGUEL CHECA,"20","2006 ",160
1630,"200607","07",QUERECOTILLO,"20","2006 ",160
1631,"200608","08",SALITRAL,"20","2006 ",160
1632,"200701","01",PARIÑAS,"20","2007 ",161
1633,"200702","02",EL ALTO,"20","2007 ",161
1634,"200703","03",LA BREA,"20","2007 ",161
1635,"200704","04",LOBITOS,"20","2007 ",161
1636,"200705","05",LOS ORGANOS,"20","2007 ",161
1637,"200706","06",MANCORA,"20","2007 ",161
1638,"200801","01",SECHURA,"20","2008 ",162
1639,"200802","02",BELLAVISTA DE LA UNIÓN,"20","2008 ",162
1640,"200803","03",BERNAL,"20","2008 ",162
1641,"200804","04",CRISTO NOS VALGA,"20","2008 ",162
1642,"200805","05",VICE,"20","2008 ",162
1643,"200806","06",RINCONADA LLICUAR,"20","2008 ",162
1644,"210101","01",PUNO,"21","2101 ",163
1645,"210102","02",ACORA,"21","2101 ",163
1646,"210103","03",AMANTANI,"21","2101 ",163
1647,"210104","04",ATUNCOLLA,"21","2101 ",163
1648,"210105","05",CAPACHICA,"21","2101 ",163
1649,"210106","06",CHUCUITO,"21","2101 ",163
1650,"210107","07",COATA,"21","2101 ",163
1651,"210108","08",HUATA,"21","2101 ",163
1652,"210109","09",MAÑAZO,"21","2101 ",163
1653,"210110","10",PAUCARCOLLA,"21","2101 ",163
1654,"210111","11",PICHACANI,"21","2101 ",163
1655,"210112","12",PLATERIA,"21","2101 ",163
1656,"210113","13",SAN ANTONIO,"21","2101 ",163
1657,"210114","14",TIQUILLACA,"21","2101 ",163
1658,"210115","15",VILQUE,"21","2101 ",163
1659,"210201","01",AZÁNGARO,"21","2102 ",164
1660,"210202","02",ACHAYA,"21","2102 ",164
1661,"210203","03",ARAPA,"21","2102 ",164
1662,"210204","04",ASILLO,"21","2102 ",164
1663,"210205","05",CAMINACA,"21","2102 ",164
1664,"210206","06",CHUPA,"21","2102 ",164
1665,"210207","07",JOSÉ DOMINGO CHOQUEHUANCA,"21","2102 ",164
1666,"210208","08",MUÑANI,"21","2102 ",164
1667,"210209","09",POTONI,"21","2102 ",164
1668,"210210","10",SAMAN,"21","2102 ",164
1669,"210211","11",SAN ANTON,"21","2102 ",164
1670,"210212","12",SAN JOSÉ,"21","2102 ",164
1671,"210213","13",SAN JUAN DE SALINAS,"21","2102 ",164
1672,"210214","14",SANTIAGO DE PUPUJA,"21","2102 ",164
1673,"210215","15",TIRAPATA,"21","2102 ",164
1674,"210301","01",MACUSANI,"21","2103 ",165
1675,"210302","02",AJOYANI,"21","2103 ",165
1676,"210303","03",AYAPATA,"21","2103 ",165
1677,"210304","04",COASA,"21","2103 ",165
1678,"210305","05",CORANI,"21","2103 ",165
1679,"210306","06",CRUCERO,"21","2103 ",165
1680,"210307","07",ITUATA,"21","2103 ",165
1681,"210308","08",OLLACHEA,"21","2103 ",165
1682,"210309","09",SAN GABAN,"21","2103 ",165
1683,"210310","10",USICAYOS,"21","2103 ",165
1684,"210401","01",JULI,"21","2104 ",166
1685,"210402","02",DESAGUADERO,"21","2104 ",166
1686,"210403","03",HUACULLANI,"21","2104 ",166
1687,"210404","04",KELLUYO,"21","2104 ",166
1688,"210405","05",PISACOMA,"21","2104 ",166
1689,"210406","06",POMATA,"21","2104 ",166
1690,"210407","07",ZEPITA,"21","2104 ",166
1691,"210501","01",ILAVE,"21","2105 ",167
1692,"210502","02",CAPAZO,"21","2105 ",167
1693,"210503","03",PILCUYO,"21","2105 ",167
1694,"210504","04",SANTA ROSA,"21","2105 ",167
1695,"210505","05",CONDURIRI,"21","2105 ",167
1696,"210601","01",HUANCANE,"21","2106 ",168
1697,"210602","02",COJATA,"21","2106 ",168
1698,"210603","03",HUATASANI,"21","2106 ",168
1699,"210604","04",INCHUPALLA,"21","2106 ",168
1700,"210605","05",PUSI,"21","2106 ",168
1701,"210606","06",ROSASPATA,"21","2106 ",168
1702,"210607","07",TARACO,"21","2106 ",168
1703,"210608","08",VILQUE CHICO,"21","2106 ",168
1704,"210701","01",LAMPA,"21","2107 ",169
1705,"210702","02",CABANILLA,"21","2107 ",169
1706,"210703","03",CALAPUJA,"21","2107 ",169
1707,"210704","04",NICASIO,"21","2107 ",169
1708,"210705","05",OCUVIRI,"21","2107 ",169
1709,"210706","06",PALCA,"21","2107 ",169
1710,"210707","07",PARATIA,"21","2107 ",169
1711,"210708","08",PUCARA,"21","2107 ",169
1712,"210709","09",SANTA LUCIA,"21","2107 ",169
1713,"210710","10",VILAVILA,"21","2107 ",169
1714,"210801","01",AYAVIRI,"21","2108 ",170
1715,"210802","02",ANTAUTA,"21","2108 ",170
1716,"210803","03",CUPI,"21","2108 ",170
1717,"210804","04",LLALLI,"21","2108 ",170
1718,"210805","05",MACARI,"21","2108 ",170
1719,"210806","06",NUÑOA,"21","2108 ",170
1720,"210807","07",ORURILLO,"21","2108 ",170
1721,"210808","08",SANTA ROSA,"21","2108 ",170
1722,"210809","09",UMACHIRI,"21","2108 ",170
1723,"210901","01",MOHO,"21","2109 ",171
1724,"210902","02",CONIMA,"21","2109 ",171
1725,"210903","03",HUAYRAPATA,"21","2109 ",171
1726,"210904","04",TILALI,"21","2109 ",171
1727,"211001","01",PUTINA,"21","2110 ",172
1728,"211002","02",ANANEA,"21","2110 ",172
1729,"211003","03",PEDRO VILCA APAZA,"21","2110 ",172
1730,"211004","04",QUILCAPUNCU,"21","2110 ",172
1731,"211005","05",SINA,"21","2110 ",172
1732,"211101","01",JULIACA,"21","2111 ",173
1733,"211102","02",CABANA,"21","2111 ",173
1734,"211103","03",CABANILLAS,"21","2111 ",173
1735,"211104","04",CARACOTO,"21","2111 ",173
1736,"211105","05",SAN MIGUEL,"21","2111 ",173
1737,"211201","01",SANDIA,"21","2112 ",174
1738,"211202","02",CUYOCUYO,"21","2112 ",174
1739,"211203","03",LIMBANI,"21","2112 ",174
1740,"211204","04",PATAMBUCO,"21","2112 ",174
1741,"211205","05",PHARA,"21","2112 ",174
1742,"211206","06",QUIACA,"21","2112 ",174
1743,"211207","07",SAN JUAN DEL ORO,"21","2112 ",174
1744,"211208","08",YANAHUAYA,"21","2112 ",174
1745,"211209","09",ALTO INAMBARI,"21","2112 ",174
1746,"211210","10",SAN PEDRO DE PUTINA PUNCO,"21","2112 ",174
1747,"211301","01",YUNGUYO,"21","2113 ",175
1748,"211302","02",ANAPIA,"21","2113 ",175
1749,"211303","03",COPANI,"21","2113 ",175
1750,"211304","04",CUTURAPI,"21","2113 ",175
1751,"211305","05",OLLARAYA,"21","2113 ",175
1752,"211306","06",TINICACHI,"21","2113 ",175
1753,"211307","07",UNICACHI,"21","2113 ",175
1754,"220101","01",MOYOBAMBA,"22","2201 ",176
1755,"220102","02",CALZADA,"22","2201 ",176
1756,"220103","03",HABANA,"22","2201 ",176
1757,"220104","04",JEPELACIO,"22","2201 ",176
1758,"220105","05",SORITOR,"22","2201 ",176
1759,"220106","06",YANTALO,"22","2201 ",176
1760,"220201","01",BELLAVISTA,"22","2202 ",177
1761,"220202","02",ALTO BIAVO,"22","2202 ",177
1762,"220203","03",BAJO BIAVO,"22","2202 ",177
1763,"220204","04",HUALLAGA,"22","2202 ",177
1764,"220205","05",SAN PABLO,"22","2202 ",177
1765,"220206","06",SAN RAFAEL,"22","2202 ",177
1766,"220301","01",SAN JOSÉ DE SISA,"22","2203 ",178
1767,"220302","02",AGUA BLANCA,"22","2203 ",178
1768,"220303","03",SAN MARTÍN,"22","2203 ",178
1769,"220304","04",SANTA ROSA,"22","2203 ",178
1770,"220305","05",SHATOJA,"22","2203 ",178
1771,"220401","01",SAPOSOA,"22","2204 ",179
1772,"220402","02",ALTO SAPOSOA,"22","2204 ",179
1773,"220403","03",EL ESLABÓN,"22","2204 ",179
1774,"220404","04",PISCOYACU,"22","2204 ",179
1775,"220405","05",SACANCHE,"22","2204 ",179
1776,"220406","06",TINGO DE SAPOSOA,"22","2204 ",179
1777,"220501","01",LAMAS,"22","2205 ",180
1778,"220502","02",ALONSO DE ALVARADO,"22","2205 ",180
1779,"220503","03",BARRANQUITA,"22","2205 ",180
1780,"220504","04",CAYNARACHI,"22","2205 ",180
1781,"220505","05",CUÑUMBUQUI,"22","2205 ",180
1782,"220506","06",PINTO RECODO,"22","2205 ",180
1783,"220507","07",RUMISAPA,"22","2205 ",180
1784,"220508","08",SAN ROQUE DE CUMBAZA,"22","2205 ",180
1785,"220509","09",SHANAO,"22","2205 ",180
1786,"220510","10",TABALOSOS,"22","2205 ",180
1787,"220511","11",ZAPATERO,"22","2205 ",180
1788,"220601","01",JUANJUÍ,"22","2206 ",181
1789,"220602","02",CAMPANILLA,"22","2206 ",181
1790,"220603","03",HUICUNGO,"22","2206 ",181
1791,"220604","04",PACHIZA,"22","2206 ",181
1792,"220605","05",PAJARILLO,"22","2206 ",181
1793,"220701","01",PICOTA,"22","2207 ",182
1794,"220702","02",BUENOS AIRES,"22","2207 ",182
1795,"220703","03",CASPISAPA,"22","2207 ",182
1796,"220704","04",PILLUANA,"22","2207 ",182
1797,"220705","05",PUCACACA,"22","2207 ",182
1798,"220706","06",SAN CRISTÓBAL,"22","2207 ",182
1799,"220707","07",SAN HILARIÓN,"22","2207 ",182
1800,"220708","08",SHAMBOYACU,"22","2207 ",182
1801,"220709","09",TINGO DE PONASA,"22","2207 ",182
1802,"220710","10",TRES UNIDOS,"22","2207 ",182
1803,"220801","01",RIOJA,"22","2208 ",183
1804,"220802","02",AWAJUN,"22","2208 ",183
1805,"220803","03",ELÍAS SOPLIN VARGAS,"22","2208 ",183
1806,"220804","04",NUEVA CAJAMARCA,"22","2208 ",183
1807,"220805","05",PARDO MIGUEL,"22","2208 ",183
1808,"220806","06",POSIC,"22","2208 ",183
1809,"220807","07",SAN FERNANDO,"22","2208 ",183
1810,"220808","08",YORONGOS,"22","2208 ",183
1811,"220809","09",YURACYACU,"22","2208 ",183
1812,"220901","01",TARAPOTO,"22","2209 ",184
1813,"220902","02",ALBERTO LEVEAU,"22","2209 ",184
1814,"220903","03",CACATACHI,"22","2209 ",184
1815,"220904","04",CHAZUTA,"22","2209 ",184
1816,"220905","05",CHIPURANA,"22","2209 ",184
1817,"220906","06",EL PORVENIR,"22","2209 ",184
1818,"220907","07",HUIMBAYOC,"22","2209 ",184
1819,"220908","08",JUAN GUERRA,"22","2209 ",184
1820,"220909","09",LA BANDA DE SHILCAYO,"22","2209 ",184
1821,"220910","10",MORALES,"22","2209 ",184
1822,"220911","11",PAPAPLAYA,"22","2209 ",184
1823,"220912","12",SAN ANTONIO,"22","2209 ",184
1824,"220913","13",SAUCE,"22","2209 ",184
1825,"220914","14",SHAPAJA,"22","2209 ",184
1826,"221001","01",TOCACHE,"22","2210 ",185
1827,"221002","02",NUEVO PROGRESO,"22","2210 ",185
1828,"221003","03",POLVORA,"22","2210 ",185
1829,"221004","04",SHUNTE,"22","2210 ",185
1830,"221005","05",UCHIZA,"22","2210 ",185
1831,"221006","06",SANTA LUCIA,"22","2210 ",185
1832,"230101","01",TACNA,"23","2301 ",186
1833,"230102","02",ALTO DE LA ALIANZA,"23","2301 ",186
1834,"230103","03",CALANA,"23","2301 ",186
1835,"230104","04",CIUDAD NUEVA,"23","2301 ",186
1836,"230105","05",INCLAN,"23","2301 ",186
1837,"230106","06",PACHIA,"23","2301 ",186
1838,"230107","07",PALCA,"23","2301 ",186
1839,"230108","08",POCOLLAY,"23","2301 ",186
1840,"230109","09",SAMA,"23","2301 ",186
1841,"230110","10",CORONEL GREGORIO ALBARRACÍN LANCHIPA,"23","2301 ",186
1842,"230111","11",LA YARADA LOS PALOS,"23","2301 ",186
1843,"230201","01",CANDARAVE,"23","2302 ",187
1844,"230202","02",CAIRANI,"23","2302 ",187
1845,"230203","03",CAMILACA,"23","2302 ",187
1846,"230204","04",CURIBAYA,"23","2302 ",187
1847,"230205","05",HUANUARA,"23","2302 ",187
1848,"230206","06",QUILAHUANI,"23","2302 ",187
1849,"230301","01",LOCUMBA,"23","2303 ",188
1850,"230302","02",ILABAYA,"23","2303 ",188
1851,"230303","03",ITE,"23","2303 ",188
1852,"230401","01",TARATA,"23","2304 ",189
